Symbol,longName,industryKey,marketCap,priceToSalesTrailing12Months,currentRatio,quickRatio,revenueGrowth,grossMargins,trailingPE,forwardPE,PS_adj,pegRatio,dividendYield,earningsGrowth,profitMargins,shortPercentOfFloat,PS_ratio,company,SP500,view_x,share_x,margin exp.,earnings,rating,rating_sortable,ask_grok,stock_analysis_link,PS_adj_prior_run,change_in_PS_adj
VG,unknown,unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,unknown,No,https://x.com/search?q=%24VG&src=typed_query&f=top,https://x.com/intent/post?text=Check%20out%20%24VG%20unknown%20%28Rating%3A%20%29%20%40%20https%3A//algo10.com/,,,,0,https://www.google.com/search?q=For%20%24VG%20%28unknown%29%20I%20want%20it%20to%20format%20the%20output%20with%206%20basic%20checks.%201%29%20Verify%20PS_adj%20%280%29%20is%20correct%20by%20checking%20Revenue%20Growth%20%280%25%29%2C%20Gross%20Margin%20%25%20%280%25%29%2C%20and%20Price%20to%20Sales%20%280%29.%20Note%20that%20PS_adj%20%3D%20PS%20%2A%20%281%20-%20GM%25%29%20%2A%20%281%20-%20YoYRev%25growth%29.%202%29%20Check%20sequential%20Quarter%20over%20Quarter%20growth%20to%20see%20if%20there%20is%20any%20slippage%20occurring%20in%20the%20near%20term.%203%29%20Check%20the%20Rule%20of%2040%3A%20Revenue%20Growth%20%2B%20Operating%20Margin%20should%20be%20above%2040.%204%29%20Check%20P/FCF%20%28Price%20to%20Free%20Cash%20Flow%29%20and%20compare%20to%20others%20in%20its%20peer%20group%20in%20the%20unknown%20industry.%205%29%20Check%20Insider%20Sales%20or%20Purchases%3A%20are%20insiders%20buying%20or%20selling%3F%206%29%20Check%20EV/Sales%20ratio%20and%20compare%20to%20Price%20to%20Sales%20ratio%20%280%29%20to%20see%20if%20massively%20different%2C%20which%20could%20indicate%20high%20debt.,https://stockanalysis.com/stocks/VG/revenue,0.41,-0.41
VGM,unknown,unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,unknown,No,https://x.com/search?q=%24VGM&src=typed_query&f=top,https://x.com/intent/post?text=Check%20out%20%24VGM%20unknown%20%28Rating%3A%20%29%20%40%20https%3A//algo10.com/,,,,0,https://www.google.com/search?q=For%20%24VGM%20%28unknown%29%20I%20want%20it%20to%20format%20the%20output%20with%206%20basic%20checks.%201%29%20Verify%20PS_adj%20%280%29%20is%20correct%20by%20checking%20Revenue%20Growth%20%280%25%29%2C%20Gross%20Margin%20%25%20%280%25%29%2C%20and%20Price%20to%20Sales%20%280%29.%20Note%20that%20PS_adj%20%3D%20PS%20%2A%20%281%20-%20GM%25%29%20%2A%20%281%20-%20YoYRev%25growth%29.%202%29%20Check%20sequential%20Quarter%20over%20Quarter%20growth%20to%20see%20if%20there%20is%20any%20slippage%20occurring%20in%20the%20near%20term.%203%29%20Check%20the%20Rule%20of%2040%3A%20Revenue%20Growth%20%2B%20Operating%20Margin%20should%20be%20above%2040.%204%29%20Check%20P/FCF%20%28Price%20to%20Free%20Cash%20Flow%29%20and%20compare%20to%20others%20in%20its%20peer%20group%20in%20the%20unknown%20industry.%205%29%20Check%20Insider%20Sales%20or%20Purchases%3A%20are%20insiders%20buying%20or%20selling%3F%206%29%20Check%20EV/Sales%20ratio%20and%20compare%20to%20Price%20to%20Sales%20ratio%20%280%29%20to%20see%20if%20massively%20different%2C%20which%20could%20indicate%20high%20debt.,https://stockanalysis.com/stocks/VGM/revenue,0.0,0.0
VGNT,unknown,unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,unknown,No,https://x.com/search?q=%24VGNT&src=typed_query&f=top,https://x.com/intent/post?text=Check%20out%20%24VGNT%20unknown%20%28Rating%3A%20%29%20%40%20https%3A//algo10.com/,,,,0,https://www.google.com/search?q=For%20%24VGNT%20%28unknown%29%20I%20want%20it%20to%20format%20the%20output%20with%206%20basic%20checks.%201%29%20Verify%20PS_adj%20%280%29%20is%20correct%20by%20checking%20Revenue%20Growth%20%280%25%29%2C%20Gross%20Margin%20%25%20%280%25%29%2C%20and%20Price%20to%20Sales%20%280%29.%20Note%20that%20PS_adj%20%3D%20PS%20%2A%20%281%20-%20GM%25%29%20%2A%20%281%20-%20YoYRev%25growth%29.%202%29%20Check%20sequential%20Quarter%20over%20Quarter%20growth%20to%20see%20if%20there%20is%20any%20slippage%20occurring%20in%20the%20near%20term.%203%29%20Check%20the%20Rule%20of%2040%3A%20Revenue%20Growth%20%2B%20Operating%20Margin%20should%20be%20above%2040.%204%29%20Check%20P/FCF%20%28Price%20to%20Free%20Cash%20Flow%29%20and%20compare%20to%20others%20in%20its%20peer%20group%20in%20the%20unknown%20industry.%205%29%20Check%20Insider%20Sales%20or%20Purchases%3A%20are%20insiders%20buying%20or%20selling%3F%206%29%20Check%20EV/Sales%20ratio%20and%20compare%20to%20Price%20to%20Sales%20ratio%20%280%29%20to%20see%20if%20massively%20different%2C%20which%20could%20indicate%20high%20debt.,https://stockanalysis.com/stocks/VGNT/revenue,0.27,-0.27
VGZ,unknown,unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,unknown,No,https://x.com/search?q=%24VGZ&src=typed_query&f=top,https://x.com/intent/post?text=Check%20out%20%24VGZ%20unknown%20%28Rating%3A%20%29%20%40%20https%3A//algo10.com/,,,,0,https://www.google.com/search?q=For%20%24VGZ%20%28unknown%29%20I%20want%20it%20to%20format%20the%20output%20with%206%20basic%20checks.%201%29%20Verify%20PS_adj%20%280%29%20is%20correct%20by%20checking%20Revenue%20Growth%20%280%25%29%2C%20Gross%20Margin%20%25%20%280%25%29%2C%20and%20Price%20to%20Sales%20%280%29.%20Note%20that%20PS_adj%20%3D%20PS%20%2A%20%281%20-%20GM%25%29%20%2A%20%281%20-%20YoYRev%25growth%29.%202%29%20Check%20sequential%20Quarter%20over%20Quarter%20growth%20to%20see%20if%20there%20is%20any%20slippage%20occurring%20in%20the%20near%20term.%203%29%20Check%20the%20Rule%20of%2040%3A%20Revenue%20Growth%20%2B%20Operating%20Margin%20should%20be%20above%2040.%204%29%20Check%20P/FCF%20%28Price%20to%20Free%20Cash%20Flow%29%20and%20compare%20to%20others%20in%20its%20peer%20group%20in%20the%20unknown%20industry.%205%29%20Check%20Insider%20Sales%20or%20Purchases%3A%20are%20insiders%20buying%20or%20selling%3F%206%29%20Check%20EV/Sales%20ratio%20and%20compare%20to%20Price%20to%20Sales%20ratio%20%280%29%20to%20see%20if%20massively%20different%2C%20which%20could%20indicate%20high%20debt.,https://stockanalysis.com/stocks/VGZ/revenue,0.0,0.0
VHI,unknown,unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,unknown,No,https://x.com/search?q=%24VHI&src=typed_query&f=top,https://x.com/intent/post?text=Check%20out%20%24VHI%20unknown%20%28Rating%3A%20%29%20%40%20https%3A//algo10.com/,,,,0,https://www.google.com/search?q=For%20%24VHI%20%28unknown%29%20I%20want%20it%20to%20format%20the%20output%20with%206%20basic%20checks.%201%29%20Verify%20PS_adj%20%280%29%20is%20correct%20by%20checking%20Revenue%20Growth%20%280%25%29%2C%20Gross%20Margin%20%25%20%280%25%29%2C%20and%20Price%20to%20Sales%20%280%29.%20Note%20that%20PS_adj%20%3D%20PS%20%2A%20%281%20-%20GM%25%29%20%2A%20%281%20-%20YoYRev%25growth%29.%202%29%20Check%20sequential%20Quarter%20over%20Quarter%20growth%20to%20see%20if%20there%20is%20any%20slippage%20occurring%20in%20the%20near%20term.%203%29%20Check%20the%20Rule%20of%2040%3A%20Revenue%20Growth%20%2B%20Operating%20Margin%20should%20be%20above%2040.%204%29%20Check%20P/FCF%20%28Price%20to%20Free%20Cash%20Flow%29%20and%20compare%20to%20others%20in%20its%20peer%20group%20in%20the%20unknown%20industry.%205%29%20Check%20Insider%20Sales%20or%20Purchases%3A%20are%20insiders%20buying%20or%20selling%3F%206%29%20Check%20EV/Sales%20ratio%20and%20compare%20to%20Price%20to%20Sales%20ratio%20%280%29%20to%20see%20if%20massively%20different%2C%20which%20could%20indicate%20high%20debt.,https://stockanalysis.com/stocks/VHI/revenue,0.16,-0.16
VIA,unknown,unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,unknown,No,https://x.com/search?q=%24VIA&src=typed_query&f=top,https://x.com/intent/post?text=Check%20out%20%24VIA%20unknown%20%28Rating%3A%20%29%20%40%20https%3A//algo10.com/,,,,0,https://www.google.com/search?q=For%20%24VIA%20%28unknown%29%20I%20want%20it%20to%20format%20the%20output%20with%206%20basic%20checks.%201%29%20Verify%20PS_adj%20%280%29%20is%20correct%20by%20checking%20Revenue%20Growth%20%280%25%29%2C%20Gross%20Margin%20%25%20%280%25%29%2C%20and%20Price%20to%20Sales%20%280%29.%20Note%20that%20PS_adj%20%3D%20PS%20%2A%20%281%20-%20GM%25%29%20%2A%20%281%20-%20YoYRev%25growth%29.%202%29%20Check%20sequential%20Quarter%20over%20Quarter%20growth%20to%20see%20if%20there%20is%20any%20slippage%20occurring%20in%20the%20near%20term.%203%29%20Check%20the%20Rule%20of%2040%3A%20Revenue%20Growth%20%2B%20Operating%20Margin%20should%20be%20above%2040.%204%29%20Check%20P/FCF%20%28Price%20to%20Free%20Cash%20Flow%29%20and%20compare%20to%20others%20in%20its%20peer%20group%20in%20the%20unknown%20industry.%205%29%20Check%20Insider%20Sales%20or%20Purchases%3A%20are%20insiders%20buying%20or%20selling%3F%206%29%20Check%20EV/Sales%20ratio%20and%20compare%20to%20Price%20to%20Sales%20ratio%20%280%29%20to%20see%20if%20massively%20different%2C%20which%20could%20indicate%20high%20debt.,https://stockanalysis.com/stocks/VIA/revenue,1.52,-1.52
VIAV,unknown,unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,unknown,No,https://x.com/search?q=%24VIAV&src=typed_query&f=top,https://x.com/intent/post?text=Check%20out%20%24VIAV%20unknown%20%28Rating%3A%20%29%20%40%20https%3A//algo10.com/,,,,0,https://www.google.com/search?q=For%20%24VIAV%20%28unknown%29%20I%20want%20it%20to%20format%20the%20output%20with%206%20basic%20checks.%201%29%20Verify%20PS_adj%20%280%29%20is%20correct%20by%20checking%20Revenue%20Growth%20%280%25%29%2C%20Gross%20Margin%20%25%20%280%25%29%2C%20and%20Price%20to%20Sales%20%280%29.%20Note%20that%20PS_adj%20%3D%20PS%20%2A%20%281%20-%20GM%25%29%20%2A%20%281%20-%20YoYRev%25growth%29.%202%29%20Check%20sequential%20Quarter%20over%20Quarter%20growth%20to%20see%20if%20there%20is%20any%20slippage%20occurring%20in%20the%20near%20term.%203%29%20Check%20the%20Rule%20of%2040%3A%20Revenue%20Growth%20%2B%20Operating%20Margin%20should%20be%20above%2040.%204%29%20Check%20P/FCF%20%28Price%20to%20Free%20Cash%20Flow%29%20and%20compare%20to%20others%20in%20its%20peer%20group%20in%20the%20unknown%20industry.%205%29%20Check%20Insider%20Sales%20or%20Purchases%3A%20are%20insiders%20buying%20or%20selling%3F%206%29%20Check%20EV/Sales%20ratio%20and%20compare%20to%20Price%20to%20Sales%20ratio%20%280%29%20to%20see%20if%20massively%20different%2C%20which%20could%20indicate%20high%20debt.,https://stockanalysis.com/stocks/VIAV/revenue,1.86,-1.86
VICI,unknown,unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,unknown,Yes,https://x.com/search?q=%24VICI&src=typed_query&f=top,https://x.com/intent/post?text=Check%20out%20%24VICI%20unknown%20%28Rating%3A%20%29%20%40%20https%3A//algo10.com/,,,,0,https://www.google.com/search?q=For%20%24VICI%20%28unknown%29%20I%20want%20it%20to%20format%20the%20output%20with%206%20basic%20checks.%201%29%20Verify%20PS_adj%20%280%29%20is%20correct%20by%20checking%20Revenue%20Growth%20%280%25%29%2C%20Gross%20Margin%20%25%20%280%25%29%2C%20and%20Price%20to%20Sales%20%280%29.%20Note%20that%20PS_adj%20%3D%20PS%20%2A%20%281%20-%20GM%25%29%20%2A%20%281%20-%20YoYRev%25growth%29.%202%29%20Check%20sequential%20Quarter%20over%20Quarter%20growth%20to%20see%20if%20there%20is%20any%20slippage%20occurring%20in%20the%20near%20term.%203%29%20Check%20the%20Rule%20of%2040%3A%20Revenue%20Growth%20%2B%20Operating%20Margin%20should%20be%20above%2040.%204%29%20Check%20P/FCF%20%28Price%20to%20Free%20Cash%20Flow%29%20and%20compare%20to%20others%20in%20its%20peer%20group%20in%20the%20unknown%20industry.%205%29%20Check%20Insider%20Sales%20or%20Purchases%3A%20are%20insiders%20buying%20or%20selling%3F%206%29%20Check%20EV/Sales%20ratio%20and%20compare%20to%20Price%20to%20Sales%20ratio%20%280%29%20to%20see%20if%20massively%20different%2C%20which%20could%20indicate%20high%20debt.,https://stockanalysis.com/stocks/VICI/revenue,0.06,-0.06
VICR,unknown,unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,unknown,No,https://x.com/search?q=%24VICR&src=typed_query&f=top,https://x.com/intent/post?text=Check%20out%20%24VICR%20unknown%20%28Rating%3A%20%29%20%40%20https%3A//algo10.com/,,,,0,https://www.google.com/search?q=For%20%24VICR%20%28unknown%29%20I%20want%20it%20to%20format%20the%20output%20with%206%20basic%20checks.%201%29%20Verify%20PS_adj%20%280%29%20is%20correct%20by%20checking%20Revenue%20Growth%20%280%25%29%2C%20Gross%20Margin%20%25%20%280%25%29%2C%20and%20Price%20to%20Sales%20%280%29.%20Note%20that%20PS_adj%20%3D%20PS%20%2A%20%281%20-%20GM%25%29%20%2A%20%281%20-%20YoYRev%25growth%29.%202%29%20Check%20sequential%20Quarter%20over%20Quarter%20growth%20to%20see%20if%20there%20is%20any%20slippage%20occurring%20in%20the%20near%20term.%203%29%20Check%20the%20Rule%20of%2040%3A%20Revenue%20Growth%20%2B%20Operating%20Margin%20should%20be%20above%2040.%204%29%20Check%20P/FCF%20%28Price%20to%20Free%20Cash%20Flow%29%20and%20compare%20to%20others%20in%20its%20peer%20group%20in%20the%20unknown%20industry.%205%29%20Check%20Insider%20Sales%20or%20Purchases%3A%20are%20insiders%20buying%20or%20selling%3F%206%29%20Check%20EV/Sales%20ratio%20and%20compare%20to%20Price%20to%20Sales%20ratio%20%280%29%20to%20see%20if%20massively%20different%2C%20which%20could%20indicate%20high%20debt.,https://stockanalysis.com/stocks/VICR/revenue,13.39,-13.39
VIK,unknown,unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,unknown,No,https://x.com/search?q=%24VIK&src=typed_query&f=top,https://x.com/intent/post?text=Check%20out%20%24VIK%20unknown%20%28Rating%3A%20%29%20%40%20https%3A//algo10.com/,,,,0,https://www.google.com/search?q=For%20%24VIK%20%28unknown%29%20I%20want%20it%20to%20format%20the%20output%20with%206%20basic%20checks.%201%29%20Verify%20PS_adj%20%280%29%20is%20correct%20by%20checking%20Revenue%20Growth%20%280%25%29%2C%20Gross%20Margin%20%25%20%280%25%29%2C%20and%20Price%20to%20Sales%20%280%29.%20Note%20that%20PS_adj%20%3D%20PS%20%2A%20%281%20-%20GM%25%29%20%2A%20%281%20-%20YoYRev%25growth%29.%202%29%20Check%20sequential%20Quarter%20over%20Quarter%20growth%20to%20see%20if%20there%20is%20any%20slippage%20occurring%20in%20the%20near%20term.%203%29%20Check%20the%20Rule%20of%2040%3A%20Revenue%20Growth%20%2B%20Operating%20Margin%20should%20be%20above%2040.%204%29%20Check%20P/FCF%20%28Price%20to%20Free%20Cash%20Flow%29%20and%20compare%20to%20others%20in%20its%20peer%20group%20in%20the%20unknown%20industry.%205%29%20Check%20Insider%20Sales%20or%20Purchases%3A%20are%20insiders%20buying%20or%20selling%3F%206%29%20Check%20EV/Sales%20ratio%20and%20compare%20to%20Price%20to%20Sales%20ratio%20%280%29%20to%20see%20if%20massively%20different%2C%20which%20could%20indicate%20high%20debt.,https://stockanalysis.com/stocks/VIK/revenue,3.17,-3.17
VINP,unknown,unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,unknown,No,https://x.com/search?q=%24VINP&src=typed_query&f=top,https://x.com/intent/post?text=Check%20out%20%24VINP%20unknown%20%28Rating%3A%20%29%20%40%20https%3A//algo10.com/,,,,0,https://www.google.com/search?q=For%20%24VINP%20%28unknown%29%20I%20want%20it%20to%20format%20the%20output%20with%206%20basic%20checks.%201%29%20Verify%20PS_adj%20%280%29%20is%20correct%20by%20checking%20Revenue%20Growth%20%280%25%29%2C%20Gross%20Margin%20%25%20%280%25%29%2C%20and%20Price%20to%20Sales%20%280%29.%20Note%20that%20PS_adj%20%3D%20PS%20%2A%20%281%20-%20GM%25%29%20%2A%20%281%20-%20YoYRev%25growth%29.%202%29%20Check%20sequential%20Quarter%20over%20Quarter%20growth%20to%20see%20if%20there%20is%20any%20slippage%20occurring%20in%20the%20near%20term.%203%29%20Check%20the%20Rule%20of%2040%3A%20Revenue%20Growth%20%2B%20Operating%20Margin%20should%20be%20above%2040.%204%29%20Check%20P/FCF%20%28Price%20to%20Free%20Cash%20Flow%29%20and%20compare%20to%20others%20in%20its%20peer%20group%20in%20the%20unknown%20industry.%205%29%20Check%20Insider%20Sales%20or%20Purchases%3A%20are%20insiders%20buying%20or%20selling%3F%206%29%20Check%20EV/Sales%20ratio%20and%20compare%20to%20Price%20to%20Sales%20ratio%20%280%29%20to%20see%20if%20massively%20different%2C%20which%20could%20indicate%20high%20debt.,https://stockanalysis.com/stocks/VINP/revenue,0.0,0.0
VIPS,unknown,unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,unknown,No,https://x.com/search?q=%24VIPS&src=typed_query&f=top,https://x.com/intent/post?text=Check%20out%20%24VIPS%20unknown%20%28Rating%3A%20%29%20%40%20https%3A//algo10.com/,,,,0,https://www.google.com/search?q=For%20%24VIPS%20%28unknown%29%20I%20want%20it%20to%20format%20the%20output%20with%206%20basic%20checks.%201%29%20Verify%20PS_adj%20%280%29%20is%20correct%20by%20checking%20Revenue%20Growth%20%280%25%29%2C%20Gross%20Margin%20%25%20%280%25%29%2C%20and%20Price%20to%20Sales%20%280%29.%20Note%20that%20PS_adj%20%3D%20PS%20%2A%20%281%20-%20GM%25%29%20%2A%20%281%20-%20YoYRev%25growth%29.%202%29%20Check%20sequential%20Quarter%20over%20Quarter%20growth%20to%20see%20if%20there%20is%20any%20slippage%20occurring%20in%20the%20near%20term.%203%29%20Check%20the%20Rule%20of%2040%3A%20Revenue%20Growth%20%2B%20Operating%20Margin%20should%20be%20above%2040.%204%29%20Check%20P/FCF%20%28Price%20to%20Free%20Cash%20Flow%29%20and%20compare%20to%20others%20in%20its%20peer%20group%20in%20the%20unknown%20industry.%205%29%20Check%20Insider%20Sales%20or%20Purchases%3A%20are%20insiders%20buying%20or%20selling%3F%206%29%20Check%20EV/Sales%20ratio%20and%20compare%20to%20Price%20to%20Sales%20ratio%20%280%29%20to%20see%20if%20massively%20different%2C%20which%20could%20indicate%20high%20debt.,https://stockanalysis.com/stocks/VIPS/revenue,0.05,-0.05
VIR,unknown,unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,unknown,No,https://x.com/search?q=%24VIR&src=typed_query&f=top,https://x.com/intent/post?text=Check%20out%20%24VIR%20unknown%20%28Rating%3A%20%29%20%40%20https%3A//algo10.com/,,,,0,https://www.google.com/search?q=For%20%24VIR%20%28unknown%29%20I%20want%20it%20to%20format%20the%20output%20with%206%20basic%20checks.%201%29%20Verify%20PS_adj%20%280%29%20is%20correct%20by%20checking%20Revenue%20Growth%20%280%25%29%2C%20Gross%20Margin%20%25%20%280%25%29%2C%20and%20Price%20to%20Sales%20%280%29.%20Note%20that%20PS_adj%20%3D%20PS%20%2A%20%281%20-%20GM%25%29%20%2A%20%281%20-%20YoYRev%25growth%29.%202%29%20Check%20sequential%20Quarter%20over%20Quarter%20growth%20to%20see%20if%20there%20is%20any%20slippage%20occurring%20in%20the%20near%20term.%203%29%20Check%20the%20Rule%20of%2040%3A%20Revenue%20Growth%20%2B%20Operating%20Margin%20should%20be%20above%2040.%204%29%20Check%20P/FCF%20%28Price%20to%20Free%20Cash%20Flow%29%20and%20compare%20to%20others%20in%20its%20peer%20group%20in%20the%20unknown%20industry.%205%29%20Check%20Insider%20Sales%20or%20Purchases%3A%20are%20insiders%20buying%20or%20selling%3F%206%29%20Check%20EV/Sales%20ratio%20and%20compare%20to%20Price%20to%20Sales%20ratio%20%280%29%20to%20see%20if%20massively%20different%2C%20which%20could%20indicate%20high%20debt.,https://stockanalysis.com/stocks/VIR/revenue,0.0,0.0
VIRT,unknown,unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,unknown,No,https://x.com/search?q=%24VIRT&src=typed_query&f=top,https://x.com/intent/post?text=Check%20out%20%24VIRT%20unknown%20%28Rating%3A%20%29%20%40%20https%3A//algo10.com/,,,,0,https://www.google.com/search?q=For%20%24VIRT%20%28unknown%29%20I%20want%20it%20to%20format%20the%20output%20with%206%20basic%20checks.%201%29%20Verify%20PS_adj%20%280%29%20is%20correct%20by%20checking%20Revenue%20Growth%20%280%25%29%2C%20Gross%20Margin%20%25%20%280%25%29%2C%20and%20Price%20to%20Sales%20%280%29.%20Note%20that%20PS_adj%20%3D%20PS%20%2A%20%281%20-%20GM%25%29%20%2A%20%281%20-%20YoYRev%25growth%29.%202%29%20Check%20sequential%20Quarter%20over%20Quarter%20growth%20to%20see%20if%20there%20is%20any%20slippage%20occurring%20in%20the%20near%20term.%203%29%20Check%20the%20Rule%20of%2040%3A%20Revenue%20Growth%20%2B%20Operating%20Margin%20should%20be%20above%2040.%204%29%20Check%20P/FCF%20%28Price%20to%20Free%20Cash%20Flow%29%20and%20compare%20to%20others%20in%20its%20peer%20group%20in%20the%20unknown%20industry.%205%29%20Check%20Insider%20Sales%20or%20Purchases%3A%20are%20insiders%20buying%20or%20selling%3F%206%29%20Check%20EV/Sales%20ratio%20and%20compare%20to%20Price%20to%20Sales%20ratio%20%280%29%20to%20see%20if%20massively%20different%2C%20which%20could%20indicate%20high%20debt.,https://stockanalysis.com/stocks/VIRT/revenue,1.06,-1.06
VISN,unknown,unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,unknown,No,https://x.com/search?q=%24VISN&src=typed_query&f=top,https://x.com/intent/post?text=Check%20out%20%24VISN%20unknown%20%28Rating%3A%20%29%20%40%20https%3A//algo10.com/,,,,0,https://www.google.com/search?q=For%20%24VISN%20%28unknown%29%20I%20want%20it%20to%20format%20the%20output%20with%206%20basic%20checks.%201%29%20Verify%20PS_adj%20%280%29%20is%20correct%20by%20checking%20Revenue%20Growth%20%280%25%29%2C%20Gross%20Margin%20%25%20%280%25%29%2C%20and%20Price%20to%20Sales%20%280%29.%20Note%20that%20PS_adj%20%3D%20PS%20%2A%20%281%20-%20GM%25%29%20%2A%20%281%20-%20YoYRev%25growth%29.%202%29%20Check%20sequential%20Quarter%20over%20Quarter%20growth%20to%20see%20if%20there%20is%20any%20slippage%20occurring%20in%20the%20near%20term.%203%29%20Check%20the%20Rule%20of%2040%3A%20Revenue%20Growth%20%2B%20Operating%20Margin%20should%20be%20above%2040.%204%29%20Check%20P/FCF%20%28Price%20to%20Free%20Cash%20Flow%29%20and%20compare%20to%20others%20in%20its%20peer%20group%20in%20the%20unknown%20industry.%205%29%20Check%20Insider%20Sales%20or%20Purchases%3A%20are%20insiders%20buying%20or%20selling%3F%206%29%20Check%20EV/Sales%20ratio%20and%20compare%20to%20Price%20to%20Sales%20ratio%20%280%29%20to%20see%20if%20massively%20different%2C%20which%20could%20indicate%20high%20debt.,https://stockanalysis.com/stocks/VISN/revenue,0.55,-0.55
VIST,unknown,unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,unknown,No,https://x.com/search?q=%24VIST&src=typed_query&f=top,https://x.com/intent/post?text=Check%20out%20%24VIST%20unknown%20%28Rating%3A%20%29%20%40%20https%3A//algo10.com/,,,,0,https://www.google.com/search?q=For%20%24VIST%20%28unknown%29%20I%20want%20it%20to%20format%20the%20output%20with%206%20basic%20checks.%201%29%20Verify%20PS_adj%20%280%29%20is%20correct%20by%20checking%20Revenue%20Growth%20%280%25%29%2C%20Gross%20Margin%20%25%20%280%25%29%2C%20and%20Price%20to%20Sales%20%280%29.%20Note%20that%20PS_adj%20%3D%20PS%20%2A%20%281%20-%20GM%25%29%20%2A%20%281%20-%20YoYRev%25growth%29.%202%29%20Check%20sequential%20Quarter%20over%20Quarter%20growth%20to%20see%20if%20there%20is%20any%20slippage%20occurring%20in%20the%20near%20term.%203%29%20Check%20the%20Rule%20of%2040%3A%20Revenue%20Growth%20%2B%20Operating%20Margin%20should%20be%20above%2040.%204%29%20Check%20P/FCF%20%28Price%20to%20Free%20Cash%20Flow%29%20and%20compare%20to%20others%20in%20its%20peer%20group%20in%20the%20unknown%20industry.%205%29%20Check%20Insider%20Sales%20or%20Purchases%3A%20are%20insiders%20buying%20or%20selling%3F%206%29%20Check%20EV/Sales%20ratio%20and%20compare%20to%20Price%20to%20Sales%20ratio%20%280%29%20to%20see%20if%20massively%20different%2C%20which%20could%20indicate%20high%20debt.,https://stockanalysis.com/stocks/VIST/revenue,0.01,-0.01
